,Bank Balance,Annual Salary,Defaulted?,0,1
777,15711.0,519336.72,0,0,1
778,11287.08,498725.64,0,0,1
779,12231.0,494344.44,0,0,1
780,5204.04,394856.4,0,0,1
781,12181.44,504605.64,0,0,1
782,902.16,633191.76,0,0,1
783,12603.84,475027.44,0,0,1
784,586.92,421862.04,0,0,1
785,20659.8,578833.56,0,0,1
786,19288.2,584410.2,0,0,1
787,14165.4,526973.04,0,0,1
788,7318.56,490511.4,0,0,1
789,12650.4,233291.64,0,1,0
790,9525.84,228888.36,0,1,0
791,10556.16,360256.56,0,0,1
792,14851.8,349814.76,0,0,1
793,16953.12,218813.52,0,1,0
794,14096.64,156309.24,0,1,0
795,4360.08,531909.48,0,0,1
796,11033.88,539138.16,0,0,1
797,14340.72,259783.92,0,1,0
798,9529.68,188661.6,0,1,0
799,122.28,405321.96,0,0,1
800,0.0,372998.64,0,0,1
801,5982.12,203611.44,0,1,0
802,14725.92,221513.04,0,1,0
803,22831.32,640728.96,1,0,1
804,12710.4,140908.56,0,1,0
805,5403.72,254131.32,0,1,0
806,5022.48,660032.76,0,0,1
807,12845.76,395272.44,0,0,1
808,15681.24,679687.56,0,0,1
809,15784.08,101174.16,0,1,0
810,894.36,229755.0,0,0,1
811,793.8,467125.44,0,0,1
812,677.04,650608.08,0,0,1
813,12679.2,301486.32,0,0,1
814,3110.88,616264.44,0,0,1
815,13724.28,282010.8,0,1,0
816,0.0,188184.84,0,1,0
817,10533.48,362876.64,0,0,1
818,11028.96,543786.72,0,0,1
819,1139.16,326555.4,0,0,1
820,4000.44,352957.8,0,0,1
821,2374.92,371654.4,0,0,1
822,7498.92,492570.72,0,0,1
823,1659.0,652878.0,0,0,1
824,9450.6,554226.6,0,0,1
825,12371.16,435255.96,0,0,1
826,12597.0,361910.52,0,0,1
827,0.0,428867.88,0,0,1
828,13560.72,221605.2,0,1,0
829,9546.48,615637.68,0,0,1
830,18043.2,224527.32,0,1,0
831,5233.68,552859.92,0,0,1
832,9608.52,435773.28,0,0,1
833,22572.6,198965.4,1,1,0
834,17345.52,223591.44,0,1,0
835,13993.2,287932.8,0,0,1
836,1965.0,467640.36,0,0,1
837,0.0,556245.6,0,0,1
838,15864.6,573770.04,0,0,1
839,15402.24,738308.4,0,0,1
840,12010.8,516708.6,0,0,1
841,2998.32,571225.44,0,0,1
842,6002.64,467892.12,0,0,1
843,6817.08,436493.16,0,0,1
844,12565.08,164571.36,0,1,0
845,2240.04,191719.68,0,1,0
846,9393.36,470692.92,0,0,1
847,4662.6,216093.96,0,0,1
848,10110.84,207354.24,0,1,0
849,6673.44,530374.92,0,0,1
850,14814.96,577349.76,0,0,1
851,4954.68,505478.64,0,0,1
852,8200.32,351231.96,0,0,1
853,10466.76,577219.32,0,0,1
854,4989.24,296889.0,0,0,1
855,18216.24,200885.28,0,1,0
856,3052.68,535345.8,0,0,1
857,18087.0,288690.24,0,0,1
858,10806.84,490184.28,0,0,1
859,7141.8,552143.4,0,0,1
860,1967.28,252996.0,0,1,0
861,4675.32,521672.04,0,0,1
862,16019.64,178018.32,0,1,0
863,23540.76,214369.2,0,1,0
864,14077.92,437276.16,0,0,1
865,13229.04,278616.96,0,0,1
866,14746.92,556941.84,0,0,1
867,18069.96,354309.0,1,0,1
868,14611.44,253925.16,0,1,0
869,10117.92,144514.68,0,1,0
870,12054.36,712847.16,0,0,1
871,3528.72,690001.32,0,0,1
872,5816.64,294834.84,0,0,1
873,9306.72,415035.0,0,0,1
874,16071.72,252382.32,0,1,0
875,9622.32,469879.56,0,0,1
876,6622.68,450877.68,0,0,1
877,6268.56,281280.72,0,1,0
878,14849.4,247925.64,0,1,0
879,3840.12,690761.88,0,0,1
880,11528.04,361124.76,0,0,1
881,3264.24,357283.32,0,0,1
882,11126.04,405381.84,0,0,1
883,909.6,662276.28,0,0,1
884,15430.2,451631.4,0,0,1
885,17661.36,389736.48,0,0,1
886,9696.12,173825.64,0,1,0
887,8968.2,514800.24,0,0,1
888,3933.6,286383.96,0,0,1
889,10216.08,225438.96,0,1,0
890,1330.2,328443.6,0,0,1
891,6501.12,687865.32,0,0,1
892,0.0,435231.48,0,0,1
893,14416.32,620890.68,0,0,1
894,686.64,227790.72,0,0,1
895,9421.08,395349.96,0,1,0
896,4603.68,209342.16,0,1,0
897,13287.6,633180.72,0,0,1
898,4763.88,665455.56,0,0,1
899,0.0,537688.56,0,0,1
900,11090.88,542488.68,0,0,1
901,7229.88,398430.36,0,0,1
902,9944.88,215547.72,0,1,0
903,19.32,250048.08,0,1,0
904,10728.12,216027.96,0,1,0
905,14813.76,375760.44,0,0,1
906,4872.12,511706.88,0,0,1
907,12624.0,148513.2,0,1,0
908,13030.08,226682.76,0,1,0
909,19874.04,493597.56,0,0,1
910,2911.8,245121.48,0,1,0
911,7227.72,155132.52,0,1,0
912,2251.2,715932.0,0,0,1
913,3975.6,413972.88,0,0,1
914,10936.68,685575.84,0,0,1
915,4696.92,477138.72,0,0,1
916,17404.2,407486.16,0,0,1
917,9839.04,347521.32,0,0,1
918,19082.16,223996.92,0,1,0
919,15079.32,269922.0,0,1,0
920,22671.96,271825.32,1,1,0
921,8924.28,129299.64,0,0,1
922,4118.28,354670.92,0,0,1
923,6419.64,528951.96,0,0,1
924,14492.4,418290.48,0,0,1
925,6777.72,477953.04,0,0,1
926,5944.44,275257.68,0,1,0
927,10830.12,463770.24,0,0,1
928,20895.24,222528.6,0,1,0
929,13999.68,632401.32,0,0,1
930,7573.92,278940.84,0,1,0
931,12923.76,176020.56,0,1,0
932,14922.6,451612.2,1,0,1
933,25356.24,416973.12,0,0,1
934,15552.72,519759.36,0,0,1
935,13064.04,565772.76,0,0,1
936,9896.76,507762.24,0,0,1
937,8211.48,444134.16,0,0,1
938,448.32,314658.24,0,0,1
939,10537.8,220974.84,0,1,0
940,10850.88,488201.52,0,0,1
941,11304.48,266176.68,0,1,0
942,11489.88,195880.32,0,1,0
943,3423.48,211279.68,0,0,1
944,17620.56,238152.72,0,1,0
945,3872.52,332022.96,0,0,1
946,4969.56,490526.76,0,0,1
947,13260.0,441752.52,0,0,1
948,5.4,383218.08,0,0,1
949,7436.4,166826.16,0,0,1
950,3526.44,680121.6,0,0,1
951,7648.56,236459.04,0,1,0
952,13314.36,831900.96,0,0,1
953,14677.32,634841.52,0,0,1
954,14204.28,156979.92,0,1,0
955,6837.48,652022.64,0,0,1
956,7506.36,552317.88,0,0,1
957,10003.92,202905.36,0,0,1
958,10392.6,537927.24,0,0,1
959,11345.76,207351.48,0,1,0
960,18658.2,526821.72,0,0,1
961,6909.24,623133.0,0,0,1
962,13699.2,464675.52,0,0,1
963,13759.68,544518.72,0,0,1
964,0.0,411671.04,0,0,1
965,5216.52,425457.12,0,0,1
966,12313.56,469627.68,0,0,1
967,15633.6,351028.32,0,1,0
968,8288.52,714742.92,0,0,1
969,6893.4,488731.68,0,0,1
970,0.0,520159.44,0,0,1
971,3015.72,156703.32,0,1,0
972,15025.32,197888.52,0,1,0
973,2494.8,626991.72,0,0,1
974,21036.96,587584.2,1,0,1
975,15359.28,253290.24,0,1,0
976,10354.56,437542.8,0,0,1
977,13722.48,400739.76,0,0,1
978,15038.16,854862.6,0,0,1
979,7488.96,306691.68,0,0,1
980,12334.32,171865.08,0,1,0
981,23568.12,606642.36,1,0,1
982,9029.16,390475.8,0,0,1
983,11447.16,391681.68,0,0,1
984,9278.4,800993.16,0,0,1
985,5193.48,626857.08,0,0,1
986,9572.76,379401.6,0,0,1
987,2890.08,673069.8,0,0,1
988,7947.84,381784.2,0,0,1
989,12676.44,185188.8,0,1,0
990,8893.08,516186.48,0,0,1
991,0.0,507416.16,0,0,1
992,11783.4,493478.52,0,0,1
993,18838.08,513376.56,0,0,1
994,1638.12,547153.32,0,0,1
995,8783.4,217409.16,0,1,0
996,8613.72,384491.16,0,0,1
997,12062.16,219146.16,0,1,0
998,6743.16,374314.92,0,0,1
999,24398.28,539979.48,1,0,1
1000,7665.84,560456.88,0,0,1
1001,13259.4,138348.0,0,1,0
1002,0.0,354168.36,0,0,1
1003,7605.24,411487.2,0,0,1
1004,18312.36,250728.96,0,1,0
1005,6273.24,516315.96,0,0,1
1006,10237.2,568580.64,0,0,1
1007,14702.76,472066.32,0,0,1
1008,18715.56,264573.36,0,1,0
1009,3124.08,419189.88,0,0,1
1010,15851.28,606064.44,0,0,1
1011,17323.8,541072.68,0,0,1
1012,9499.68,363643.32,0,0,1
1013,11072.04,401345.88,0,0,1
1014,969.0,430650.6,0,0,1
1015,2320.32,416736.24,0,0,1
1016,11269.2,546228.24,0,0,1
1017,16041.6,369445.92,0,0,1
1018,17865.36,597639.48,1,0,1
1019,4502.4,164510.52,0,1,0
1020,9280.56,227738.28,0,1,0
1021,6977.04,535207.92,0,0,1
1022,5532.6,517773.24,0,0,1
1023,17094.72,304778.4,1,1,0
1024,13672.8,205678.2,0,1,0
1025,12386.4,500084.76,0,0,1
1026,1159.68,534674.64,0,0,1
1027,4065.36,512144.52,0,0,1
1028,15977.16,165518.28,0,1,0
1029,0.0,413755.44,0,0,1
1030,7395.0,509240.28,0,0,1
1031,7197.6,361759.68,0,0,1
1032,17598.72,250853.4,0,1,0
1033,7119.6,599103.84,0,0,1
1034,9443.76,593195.4,0,0,1
1035,11123.88,585039.72,0,0,1
1036,14105.04,449551.68,0,0,1
1037,20373.0,279550.08,0,1,0
1038,6906.12,650438.28,0,0,1
1039,16635.6,652853.76,0,0,1
1040,14667.0,277832.64,0,1,0
1041,18674.28,322866.96,0,0,1
1042,13247.04,633858.36,0,0,1
1043,17952.84,482575.44,1,0,1
1044,11707.68,311043.84,0,1,0
1045,9374.04,280836.72,0,1,0
1046,11285.28,227278.08,0,1,0
1047,4503.96,390374.64,0,0,1
1048,7534.56,621245.52,0,0,1
1049,15652.56,592463.52,0,0,1
1050,17954.76,450411.96,0,0,1
1051,12067.08,190217.76,0,1,0
1052,9946.32,552730.2,0,0,1
1053,13732.32,226840.56,0,1,0
1054,16634.28,510455.88,0,0,1
1055,15861.72,137443.32,0,1,0
1056,13453.8,429188.52,0,0,1
1057,6574.32,551596.2,0,0,1
1058,9768.0,509538.72,0,0,1
1059,902.16,625992.12,0,0,1
1060,7178.64,343453.56,0,0,1
1061,756.48,147696.24,0,1,0
1062,0.0,583707.0,0,0,1
1063,18644.4,431149.92,0,0,1
1064,9764.64,557040.0,0,0,1
1065,16634.16,514500.12,0,0,1
1066,11205.24,524322.24,0,0,1
1067,14881.2,241615.8,0,1,0
1068,0.0,405379.92,0,0,1
1069,7362.96,370005.6,0,0,1
1070,3042.24,637505.76,0,0,1
1071,11374.68,205133.76,0,1,0
1072,1353.72,193206.84,0,1,0
1073,9924.48,226713.84,0,1,0
1074,5816.16,526801.08,0,0,1
1075,3255.0,301892.76,0,1,0
1076,12219.0,630116.88,0,0,1
1077,0.0,524769.24,0,0,1
1078,0.0,197057.88,0,1,0
1079,13221.6,438665.52,0,0,1
1080,17662.8,226956.48,0,1,0
1081,12692.52,488491.44,0,0,1
1082,4230.6,211514.04,0,0,1
1083,12357.84,607630.68,0,0,1
1084,15703.92,431577.48,0,0,1
1085,18981.48,126450.36,0,1,0
1086,11017.44,644522.64,0,0,1
1087,7653.6,483882.72,0,0,1
1088,4428.48,461618.88,0,0,1
1089,11821.08,221999.52,0,1,0
1090,3683.52,389145.72,0,0,1
1091,14470.92,524584.92,0,0,1
1092,12954.0,486059.04,0,0,1
1093,6663.48,480557.04,0,0,1
1094,10860.12,471527.76,0,0,1
1095,16187.52,250443.24,0,1,0
1096,17541.96,231026.88,0,1,0
1097,5321.4,357736.32,0,0,1
1098,24289.32,618106.44,1,0,1
1099,18198.6,472417.68,0,0,1
1100,6246.72,219075.48,0,1,0
1101,10206.6,534023.04,0,0,1
1102,11117.88,599039.64,0,0,1
1103,15309.84,115343.52,0,1,0
1104,2995.2,248210.88,0,0,1
1105,18773.64,232473.84,0,1,0
1106,5318.16,451679.76,0,0,1
1107,3882.6,407903.88,0,0,1
1108,6147.84,299395.44,0,1,0
1109,6297.12,169858.92,0,1,0
1110,8897.04,463932.0,0,0,1
1111,23928.6,171661.32,0,1,0
1112,14108.64,288010.68,0,0,1
1113,3408.6,494926.2,0,0,1
1114,6786.12,469311.72,0,0,1
1115,573.0,373804.44,0,0,1
1116,9323.4,540999.84,0,0,1
1117,4244.88,786321.72,0,0,1
1118,913.56,643133.04,0,0,1
1119,10075.2,551935.68,0,0,1
1120,9053.76,269106.48,0,1,0
1121,9997.44,283563.24,0,1,0
1122,3327.48,330587.4,0,0,1
1123,19136.4,445102.44,0,0,1
1124,0.0,484721.76,0,0,1
1125,15379.44,170833.08,0,1,0
1126,17636.4,482099.4,0,0,1
1127,0.0,457988.28,0,0,1
1128,10696.8,559340.76,0,0,1
1129,5925.12,618216.72,0,0,1
1130,10615.32,291679.8,0,1,0
1131,0.0,390993.0,0,0,1
1132,12342.24,575335.2,0,0,1
1133,5109.96,159310.92,0,1,0
1134,13588.32,629877.12,0,0,1
1135,11583.24,554621.52,0,0,1
1136,29988.24,618051.48,1,0,1
1137,17222.16,136162.08,0,1,0
1138,16694.4,103655.52,0,1,0
1139,21652.92,211986.6,0,1,0
1140,3861.6,230750.76,0,1,0
1141,18080.04,503180.4,0,0,1
1142,16827.24,145251.84,1,1,0
1143,16553.16,466583.64,1,0,1
1144,14795.76,686187.96,0,0,1
1145,1618.32,429070.44,0,0,1
1146,5074.92,225448.08,0,1,0
1147,16482.72,261423.0,0,0,1
1148,7937.16,667098.72,0,0,1
1149,17132.64,329108.04,0,0,1
1150,11263.68,473517.24,0,0,1
1151,7301.16,677796.72,0,0,1
1152,17730.36,563581.68,0,0,1
1153,17647.08,214515.48,0,1,0
1154,17863.2,248875.56,0,1,0
1155,0.0,595296.12,0,0,1
1156,3936.48,234795.24,0,1,0
1157,16005.72,253047.84,0,1,0
1158,9174.36,487119.48,0,0,1
1159,1323.96,625274.4,0,0,1
1160,30032.16,179370.24,1,1,0
1161,7251.84,439113.12,0,0,1
1162,19143.48,271740.48,0,1,0
1163,0.0,600915.12,0,0,1
1164,5287.68,610825.68,0,0,1
1165,10523.04,160470.12,0,1,0
1166,16402.68,426803.52,0,0,1
1167,13559.76,393540.6,0,0,1
1168,12924.24,682344.84,0,0,1
1169,16932.84,312480.0,0,0,1
1170,0.0,549461.88,0,0,1
1171,10339.8,328269.72,0,0,1
1172,14227.92,677802.48,0,0,1
1173,10818.6,685205.04,0,0,1
1174,9284.76,178103.88,0,1,0
1175,16655.64,368599.68,0,0,1
1176,14492.28,448271.28,0,0,1
1177,5468.64,151048.8,0,1,0
1178,6610.8,229320.84,0,1,0
1179,17817.72,275582.16,0,1,0
1180,5299.56,183140.52,0,1,0
1181,9724.92,336681.36,0,0,1
1182,13644.48,597730.8,0,0,1
1183,16828.92,166451.64,0,1,0
1184,18501.72,352499.16,0,0,1
1185,10787.76,756494.64,0,0,1
1186,8403.96,224435.52,0,1,0
1187,10745.52,285546.6,0,1,0
1188,9241.56,581872.56,0,0,1
1189,10103.4,645348.24,0,0,1
1190,531.72,365391.0,0,0,1
1191,4527.6,507089.88,0,0,1
1192,3177.6,590595.0,0,0,1
1193,6264.24,448102.8,0,0,1
1194,20183.04,502398.72,0,0,1
1195,12834.48,665058.6,0,0,1
1196,4508.4,455111.64,0,0,1
1197,8051.88,238031.64,0,1,0
1198,3826.92,591666.6,0,0,1
1199,11461.44,303778.2,0,1,0
1200,13485.48,298824.0,0,0,1
1201,11922.96,418035.0,0,0,1
1202,3345.72,654709.44,0,0,1
1203,18639.48,529801.92,0,0,1
1204,0.0,414274.68,0,0,1
1205,5803.08,437969.64,0,0,1
1206,3738.36,222413.16,0,1,0
1207,6435.0,395929.8,0,0,1
1208,1532.52,329806.8,0,0,1
1209,18087.96,286786.56,1,1,0
1210,16212.48,491359.32,0,0,1
1211,8678.4,513021.24,0,0,1
1212,12494.4,271421.04,0,1,0
1213,13225.32,410960.28,0,0,1
1214,5044.44,197036.52,0,1,0
1215,15340.92,440107.32,1,0,1
1216,6509.64,632901.72,0,0,1
1217,4821.96,566107.32,0,0,1
1218,6078.12,613371.84,0,0,1
1219,13926.0,281979.6,0,0,1
1220,15333.6,679267.2,0,0,1
1221,14407.44,227686.92,0,1,0
1222,17023.08,138680.4,0,1,0
1223,5764.08,175114.08,0,1,0
1224,4446.36,373676.64,0,0,1
1225,8852.28,613659.24,0,0,1
1226,6023.04,496400.16,0,0,1
1227,20186.4,365298.6,0,0,1
1228,9761.4,252887.88,0,1,0
1229,8205.96,563251.44,0,0,1
1230,12439.2,182367.0,0,1,0
1231,5653.68,299340.48,0,1,0
1232,4037.04,476484.48,0,0,1
1233,5324.64,157641.96,0,1,0
1234,11605.68,423229.44,0,0,1
1235,6591.36,188474.64,0,0,1
1236,19213.92,215696.88,0,0,1
1237,10825.68,716343.48,0,0,1
1238,0.0,450642.6,0,0,1
1239,17198.16,500931.84,0,0,1
1240,6033.6,160512.6,0,1,0
1241,5201.4,430307.16,0,0,1
1242,4877.16,441006.0,0,0,1
1243,11225.76,679329.84,0,0,1
1244,18549.96,145930.08,0,1,0
1245,1127.28,237735.96,0,0,1
1246,2308.92,288604.44,0,1,0
1247,8603.04,288186.24,0,0,1
1248,13885.68,254669.04,0,1,0
1249,866.04,474727.56,0,0,1
1250,17007.24,245568.36,0,1,0
1251,14345.76,461431.68,0,0,1
1252,6709.44,660087.24,0,0,1
1253,0.0,449996.28,0,0,1
1254,4310.76,302917.2,0,0,1
1255,25480.44,286037.52,1,1,0
1256,15798.48,244242.0,0,0,1
1257,14067.6,414163.32,0,0,1
1258,17436.96,441939.96,0,0,1
1259,3887.52,147926.88,0,1,0
1260,13830.6,328152.36,0,0,1
1261,16008.0,691945.44,0,0,1
1262,8515.92,455906.52,0,0,1
1263,8775.72,397522.2,0,0,1
1264,3351.84,236904.48,0,1,0
1265,0.0,204712.44,0,0,1
1266,7568.4,198021.72,0,1,0
1267,6516.48,375217.2,0,0,1
1268,7426.56,334879.08,0,0,1
1269,12637.92,302675.76,0,1,0
1270,0.0,235470.96,0,1,0
1271,21148.2,204388.08,0,1,0
1272,0.0,527318.88,0,0,1
1273,5629.8,364400.64,0,0,1
1274,8397.12,394575.6,0,0,1
1275,5353.68,511338.96,0,0,1
1276,6854.16,476193.6,0,0,1
1277,11427.96,538369.8,0,0,1
1278,7016.04,668189.64,0,0,1
1279,2092.44,573001.44,0,0,1
1280,8061.6,183591.12,0,1,0
1281,16074.72,643029.12,0,0,1
1282,0.0,590792.52,0,0,1
1283,18948.84,253214.4,0,1,0
1284,11007.84,482326.08,0,0,1
1285,3017.16,311544.72,0,0,1
1286,11980.32,460623.48,0,0,1
1287,9938.76,506954.64,0,0,1
1288,18003.36,203316.36,0,1,0
1289,13711.68,320773.08,0,0,1
1290,16982.4,200850.24,0,1,0
1291,2384.76,402155.16,0,0,1
1292,4101.24,499952.88,0,0,1
1293,1760.88,152594.52,0,1,0
1294,18915.72,366573.6,0,0,1
1295,21965.64,288641.76,0,0,1
1296,4425.6,414312.48,0,0,1
1297,12318.96,283638.6,0,1,0
1298,0.0,434706.12,0,0,1
1299,2896.08,481468.8,0,0,1
1300,15264.6,538747.08,0,0,1
1301,4334.4,592740.36,0,0,1
1302,17568.12,384283.2,0,0,1
1303,9780.96,221347.92,0,1,0
1304,12313.56,197167.68,0,1,0
1305,7568.76,365596.56,0,0,1
1306,19489.56,192651.6,0,0,1
1307,8936.76,539580.6,0,0,1
1308,17271.6,434047.2,0,0,1
1309,17892.6,156397.44,0,1,0
1310,0.0,160010.88,0,1,0
1311,13952.4,326479.92,0,0,1
1312,17563.08,408778.56,0,0,1
1313,15716.4,186434.88,0,1,0
1314,11047.8,455233.08,0,0,1
1315,75.84,226951.32,0,1,0
1316,1547.88,683357.28,0,0,1
1317,15879.48,253791.72,0,1,0
1318,4598.64,182799.84,0,0,1
1319,3208.56,387181.44,0,0,1
1320,5148.84,577317.72,0,0,1
1321,8532.0,612429.0,0,0,1
1322,3714.24,145620.48,0,1,0
1323,15815.16,168842.04,0,1,0
1324,5127.96,666036.84,0,0,1
1325,10474.32,377658.6,0,0,1
1326,13266.72,466632.48,0,0,1
1327,8136.24,713001.36,0,0,1
1328,13975.56,215155.8,0,1,0
1329,2578.8,406854.96,0,0,1
1330,8659.08,611429.76,0,0,1
1331,2692.08,219386.64,0,1,0
1332,14390.88,165712.2,0,1,0
1333,6960.6,447339.36,0,0,1
1334,9857.88,416872.68,0,0,1
1335,7234.32,454189.56,0,0,1
1336,4533.24,168259.08,0,1,0
1337,8731.56,461173.92,0,0,1
1338,7205.16,222459.6,0,1,0
1339,11923.08,320187.96,0,0,1
1340,13159.08,566825.4,0,0,1
1341,19239.96,521695.68,0,0,1
1342,13763.64,367647.6,0,0,1
1343,16106.16,696599.88,0,0,1
1344,19964.28,238172.4,0,1,0
1345,12063.0,495699.0,0,0,1
1346,11554.68,300761.88,0,0,1
1347,13111.44,325538.04,0,1,0
1348,11032.08,519454.8,0,0,1
1349,2122.08,240260.28,0,1,0
1350,5527.2,465818.16,0,0,1
1351,9390.48,247122.36,0,1,0
1352,7364.88,683416.32,0,0,1
1353,4345.2,475907.4,0,0,1
1354,10340.16,596068.2,0,0,1
1355,11237.64,232673.76,0,1,0
1356,14672.88,822779.88,0,0,1
1357,9533.88,529742.64,0,0,1
1358,0.0,162882.72,0,0,1
1359,26651.64,488701.2,1,0,1
1360,6278.64,456760.8,0,0,1
1361,22888.56,508161.96,1,0,1
1362,21713.52,225656.64,0,1,0
1363,16707.12,387400.68,0,0,1
1364,16193.64,430440.24,0,0,1
1365,7460.88,619149.0,0,0,1
1366,15282.96,221702.28,0,1,0
1367,7634.88,208269.12,0,0,1
1368,8165.4,398308.8,0,0,1
1369,10042.2,335238.24,0,0,1
1370,13381.32,230028.84,0,1,0
1371,9596.88,193770.96,0,1,0
1372,11956.68,240849.72,0,1,0
1373,19593.72,401470.8,0,0,1
1374,5278.08,293431.8,0,0,1
1375,3321.0,606284.16,0,0,1
1376,20583.84,273889.2,0,0,1
1377,10184.28,348510.72,0,0,1
1378,3882.0,229737.84,0,1,0
1379,9523.32,299678.52,0,0,1
1380,7344.96,473327.52,0,0,1
1381,17021.16,178884.84,0,1,0
1382,17603.28,229675.56,0,1,0
1383,5289.48,238752.36,0,1,0
1384,0.0,641191.44,0,0,1
1385,10622.16,558861.24,0,0,1
1386,7631.64,509419.32,0,0,1
1387,7977.84,394737.6,0,0,1
1388,13202.88,411375.12,0,0,1
1389,19275.84,161067.72,0,1,0
1390,20453.16,250707.72,0,1,0
1391,15551.88,477600.0,0,0,1
1392,5620.92,275317.56,0,0,1
1393,3645.36,536941.44,0,0,1
1394,11660.52,405298.68,0,0,1
1395,21101.04,597449.52,1,0,1
1396,16016.4,295463.52,0,1,0
1397,11792.4,482333.64,0,0,1
1398,624.48,176161.2,0,0,1
1399,4818.0,300129.6,0,0,1
1400,17482.2,482238.36,0,0,1
1401,9275.04,512140.68,0,0,1
1402,22132.32,170857.32,0,1,0
1403,12186.12,256355.28,0,1,0
1404,11864.16,374522.88,0,0,1
1405,12872.88,548458.08,0,0,1
1406,18922.8,478024.2,0,0,1
1407,10081.32,407720.52,0,0,1
1408,14525.28,228266.28,0,1,0
1409,8574.6,161182.08,0,1,0
1410,7285.08,196487.16,0,1,0
1411,4960.32,516854.28,0,0,1
1412,14210.52,419886.96,0,0,1
1413,3283.2,335958.96,0,0,1
1414,10461.84,117462.84,0,1,0
1415,20694.72,556769.4,0,0,1
1416,13288.8,187938.96,0,1,0
1417,13936.92,221043.6,0,1,0
1418,1291.2,215300.88,0,1,0
1419,1637.04,512638.68,0,0,1
1420,8184.48,363467.28,0,0,1
1421,9498.36,220112.88,0,1,0
1422,5494.44,517614.6,0,0,1
1423,18179.52,436836.48,0,0,1
1424,9793.08,453156.48,0,0,1
1425,14903.4,503425.44,0,0,1
1426,11186.4,590576.52,0,0,1
1427,7297.32,563553.48,0,0,1
1428,7531.08,185078.52,0,1,0
1429,7116.72,273443.04,0,1,0
1430,2247.72,373689.0,0,0,1
1431,8837.76,474459.96,0,0,1
1432,10056.96,284384.52,0,1,0
1433,6138.24,524846.16,0,0,1
1434,4264.32,789587.04,0,0,1
1435,13660.8,289180.2,0,0,1
1436,9936.0,645675.84,0,0,1
1437,14622.6,614699.04,0,0,1
1438,3792.12,411006.24,0,0,1
1439,5765.64,178399.32,0,1,0
1440,1830.0,474034.08,0,0,1
1441,13551.84,560279.76,0,0,1
1442,10647.48,179502.6,0,1,0
1443,11261.28,410219.28,0,0,1
1444,12920.04,527672.28,0,0,1
1445,18905.88,428825.52,1,0,1
1446,1777.8,517252.68,0,0,1
1447,22387.68,595258.56,1,0,1
1448,7605.24,169317.84,0,1,0
1449,0.0,281065.68,0,1,0
1450,11073.84,609604.32,0,0,1
1451,56.52,342256.44,0,0,1
1452,14378.16,515623.68,0,0,1
1453,20719.44,525779.52,0,0,1
1454,12902.64,365820.72,0,0,1
1455,10607.04,176881.68,0,1,0
1456,13191.48,571503.72,0,0,1
1457,11387.64,545483.16,0,0,1
1458,9775.56,275377.92,0,1,0
1459,8247.48,431870.76,0,0,1
1460,8324.04,390943.32,0,0,1
1461,9778.08,342314.64,0,0,1
1462,12383.64,714670.44,0,0,1
1463,15833.76,744659.88,0,0,1
1464,16392.36,618613.32,0,0,1
1465,12401.52,665846.64,0,0,1
1466,0.0,602777.4,0,0,1
1467,10290.96,652474.68,0,0,1
1468,13875.48,407516.88,0,0,1
1469,20559.12,408070.32,0,0,1
1470,10835.76,180916.08,0,1,0
1471,2544.48,194151.72,0,1,0
1472,7593.6,613793.16,0,0,1
1473,4536.24,234856.68,0,1,0
1474,11994.48,527218.32,0,0,1
1475,11650.2,588525.36,0,0,1
1476,15830.28,425594.88,0,0,1
1477,3435.96,714919.8,0,0,1
1478,9966.84,476685.24,0,0,1
1479,7890.36,232748.88,0,1,0
1480,9439.68,692455.68,0,0,1
1481,1332.72,488103.96,0,0,1
1482,3578.88,334064.16,0,0,1
1483,9838.32,237629.52,0,1,0
1484,21488.04,535289.16,1,0,1
1485,10601.64,530487.96,0,0,1
1486,4617.96,214134.24,0,1,0
1487,18811.32,465424.32,1,0,1
1488,11133.24,217776.84,0,1,0
1489,9555.96,343400.52,0,0,1
1490,7830.6,389256.72,0,0,1
1491,3780.12,536286.0,0,0,1
1492,19317.6,465077.4,0,0,1
1493,10221.6,695409.24,0,0,1
1494,5522.52,534327.24,0,0,1
1495,14445.96,497819.28,0,0,1
1496,24897.72,467866.32,1,0,1
1497,14924.52,455113.32,0,0,1
1498,16476.48,233491.32,0,1,0
1499,5392.92,634707.0,0,0,1
1500,1518.72,834503.4,0,0,1
1501,4646.88,290927.28,0,0,1
1502,27994.56,141242.76,1,1,0
1503,16313.28,292933.56,0,0,1
1504,5631.96,700324.68,0,0,1
1505,1335.48,481040.28,0,0,1
1506,17326.56,652268.76,0,0,1
1507,4761.84,618720.36,0,0,1
1508,1753.8,181925.88,0,1,0
1509,7286.4,439389.96,0,0,1
1510,20497.8,557003.4,0,0,1
1511,11478.36,644430.48,0,0,1
1512,8119.32,193778.28,0,1,0
1513,2859.84,206329.8,0,1,0
1514,0.0,191611.32,0,1,0
1515,8888.88,156786.84,0,1,0
1516,11204.52,141726.6,0,1,0
1517,10320.36,404888.4,0,0,1
1518,12395.28,373825.68,0,0,1
1519,0.0,443399.4,0,0,1
1520,10023.24,617653.68,0,0,1
1521,2260.92,420882.12,0,0,1
1522,6075.84,523575.6,0,0,1
1523,5961.0,431467.68,0,0,1
1524,8870.16,189836.76,0,1,0
1525,10998.48,241571.04,0,1,0
1526,18717.0,446727.24,0,0,1
